número de nodos,total de operações
8088,1145761536
8089,1146044761
8090,1146328026
8091,1146611321
8092,1146894656
8093,1147178021
8094,1147461426
8095,1147744861
8096,1148028336
8097,1148311841
8098,1148595386
8099,1148878961
8100,1149162576
8101,1149446221
8102,1149729906
8103,1150013621
8104,1150297376
8105,1150581161
8106,1150864986
8107,1151148841
8108,1151432736
8109,1151716661
8110,1152000626
8111,1152284621
8112,1152568656
8113,1152852721
8114,1153136826
8115,1153420961
8116,1153705136
8117,1153989341
8118,1154273586
8119,1154557861
8120,1154842176
8121,1155126521
8122,1155410906
8123,1155695321
8124,1155979776
8125,1156264261
8126,1156548786
8127,1156833341
8128,1157117936
8129,1157402561
8130,1157687226
8131,1157971921
8132,1158256656
8133,1158541421
8134,1158826226
8135,1159111061
8136,1159395936
8137,1159680841
8138,1159965786
8139,1160250761
8140,1160535776
8141,1160820821
8142,1161105906
8143,1161391021
8144,1161676176
8145,1161961361
8146,1162246586
8147,1162531841
8148,1162817136
8149,1163102461
8150,1163387826
8151,1163673221
8152,1163958656
8153,1164244121
8154,1164529626
8155,1164815161
8156,1165100736
8157,1165386341
8158,1165671986
8159,1165957661
8160,1166243376
8161,1166529121
8162,1166814906
8163,1167100721
8164,1167386576
8165,1167672461
8166,1167958386
8167,1168244341
8168,1168530336
8169,1168816361
8170,1169102426
8171,1169388521
8172,1169674656
8173,1169960821
8174,1170247026
8175,1170533261
8176,1170819536
8177,1171105841
8178,1171392186
8179,1171678561
8180,1171964976
8181,1172251421
8182,1172537906
8183,1172824421
8184,1173110976
8185,1173397561
8186,1173684186
8187,1173970841
8188,1174257536
8189,1174544261
8190,1174831026
8191,1175117821
8192,1175404664
8193,1175691537
8194,1175978450
8195,1176265393
8196,1176552376
8197,1176839389
8198,1177126442
8199,1177413525
8200,1177700648
8201,1177987801
8202,1178274994
8203,1178562217
8204,1178849480
8205,1179136773
8206,1179424106
8207,1179711469
8208,1179998872
8209,1180286305
8210,1180573778
8211,1180861281
8212,1181148824
8213,1181436397
8214,1181724010
8215,1182011653
8216,1182299336
8217,1182587049
8218,1182874802
8219,1183162585
8220,1183450408
8221,1183738261
8222,1184026154
8223,1184314077
8224,1184602040
8225,1184890033
8226,1185178066
8227,1185466129
8228,1185754232
8229,1186042365
8230,1186330538
8231,1186618741
8232,1186906984
8233,1187195257
8234,1187483570
8235,1187771913
8236,1188060296
8237,1188348709
8238,1188637162
8239,1188925645
8240,1189214168
8241,1189502721
8242,1189791314
8243,1190079937
8244,1190368600
8245,1190657293
8246,1190946026
8247,1191234789
8248,1191523592
8249,1191812425
8250,1192101298
8251,1192390201
8252,1192679144
8253,1192968117
8254,1193257130
8255,1193546173
8256,1193835256
8257,1194124369
8258,1194413522
8259,1194702705
8260,1194991928
8261,1195281181
8262,1195570474
8263,1195859797
8264,1196149160
8265,1196438553
8266,1196727986
8267,1197017449
8268,1197306952
8269,1197596485
8270,1197886058
8271,1198175661
8272,1198465304
8273,1198754977
8274,1199044690
8275,1199334433
8276,1199624216
8277,1199914029
8278,1200203882
8279,1200493765
8280,1200783688
8281,1201073641
8282,1201363634
8283,1201653657
8284,1201943720
8285,1202233813
8286,1202523946
8287,1202814109
8288,1203104312
8289,1203394545
8290,1203684818
8291,1203975121
8292,1204265464
8293,1204555837
8294,1204846250
8295,1205136693
8296,1205427176
8297,1205717689
8298,1206008242
8299,1206298825
8300,1206589448
8301,1206880101
8302,1207170794
8303,1207461517
8304,1207752280
8305,1208043073
8306,1208333906
8307,1208624769
8308,1208915672
8309,1209206605
8310,1209497578
8311,1209788581
8312,1210079624
8313,1210370697
8314,1210661810
8315,1210952953
8316,1211244136
8317,1211535349
8318,1211826602
8319,1212117885
8320,1212409208
8321,1212700561
8322,1212991954
8323,1213283377
8324,1213574840
8325,1213866333
8326,1214157866
8327,1214449429
8328,1214741032
8329,1215032665
8330,1215324338
8331,1215616041
8332,1215907784
8333,1216199557
8334,1216491370
8335,1216783213
8336,1217075096
8337,1217367009
8338,1217658962
8339,1217950945
8340,1218242968
8341,1218535021
8342,1218827114
8343,1219119237
8344,1219411400
8345,1219703593
8346,1219995826
8347,1220288089
8348,1220580392
8349,1220872725
8350,1221165098
8351,1221457501
8352,1221749944
8353,1222042417
8354,1222334930
8355,1222627473
8356,1222920056
8357,1223212669
8358,1223505322
8359,1223798005
8360,1224090728
8361,1224383481
8362,1224676274
8363,1224969097
8364,1225261960
8365,1225554853
8366,1225847786
8367,1226140749
8368,1226433752
8369,1226726785
8370,1227019858
8371,1227312961
8372,1227606104
8373,1227899277
8374,1228192490
8375,1228485733
8376,1228779016
8377,1229072329
8378,1229365682
8379,1229659065
8380,1229952488
8381,1230245941
8382,1230539434
8383,1230832957
8384,1231126520
8385,1231420113
8386,1231713746
8387,1232007409
8388,1232301112
8389,1232594845
8390,1232888618
8391,1233182421
8392,1233476264
8393,1233770137
8394,1234064050
8395,1234357993
8396,1234651976
8397,1234945989
8398,1235240042
8399,1235534125
8400,1235828248
8401,1236122401
8402,1236416594
8403,1236710817
8404,1237005080
8405,1237299373
8406,1237593706
8407,1237888069
8408,1238182472
8409,1238476905
8410,1238771378
8411,1239065881
8412,1239360424
8413,1239654997
8414,1239949610
8415,1240244253
8416,1240538936
8417,1240833649
8418,1241128402
8419,1241423185
8420,1241718008
8421,1242012861
8422,1242307754
8423,1242602677
8424,1242897640
8425,1243192633
8426,1243487666
8427,1243782729
8428,1244077832
8429,1244372965
8430,1244668138
8431,1244963341
8432,1245258584
8433,1245553857
8434,1245849170
8435,1246144513
8436,1246439896
8437,1246735309
8438,1247030762
8439,1247326245
8440,1247621768
8441,1247917321
8442,1248212914
8443,1248508537
8444,1248804200
8445,1249099893
8446,1249395626
8447,1249691389
8448,1249987192
8449,1250283025
8450,1250578898
8451,1250874801
8452,1251170744
8453,1251466717
8454,1251762730
8455,1252058773
8456,1252354856
8457,1252650969
8458,1252947122
8459,1253243305
8460,1253539528
8461,1253835781
8462,1254132074
8463,1254428397
8464,1254724760
8465,1255021153
8466,1255317586
8467,1255614049
8468,1255910552
8469,1256207085
8470,1256503658
8471,1256800261
8472,1257096904
8473,1257393577
8474,1257690290
8475,1257987033
8476,1258283816
8477,1258580629
8478,1258877482
8479,1259174365
8480,1259471288
8481,1259768241
8482,1260065234
8483,1260362257
8484,1260659320
8485,1260956413
8486,1261253546
8487,1261550709
8488,1261847912
8489,1262145145
8490,1262442418
8491,1262739721
8492,1263037064
8493,1263334437
8494,1263631850
8495,1263929293
8496,1264226776
8497,1264524289
8498,1264821842
8499,1265119425
8500,1265417048
8501,1265714701
8502,1266012394
8503,1266310117
8504,1266607880
8505,1266905673
8506,1267203506
8507,1267501369
8508,1267799272
8509,1268097205
8510,1268395178
8511,1268693181
8512,1268991224
8513,1269289297
8514,1269587410
8515,1269885553
8516,1270183736
8517,1270481949
8518,1270780202
8519,1271078485
8520,1271376808
8521,1271675161
8522,1271973554
8523,1272271977
8524,1272570440
8525,1272868933
8526,1273167466
8527,1273466029
8528,1273764632
8529,1274063265
8530,1274361938
8531,1274660641
8532,1274959384
8533,1275258157
8534,1275556970
8535,1275855813
8536,1276154696
8537,1276453609
8538,1276752562
8539,1277051545
8540,1277350568
8541,1277649621
8542,1277948714
8543,1278247837
8544,1278547000
8545,1278846193
8546,1279145426
8547,1279444689
8548,1279743992
8549,1280043325
8550,1280342698
8551,1280642101
8552,1280941544
8553,1281241017
8554,1281540530
8555,1281840073
8556,1282139656
8557,1282439269
8558,1282738922
8559,1283038605
8560,1283338328
8561,1283638081
8562,1283937874
8563,1284237697
8564,1284537560
8565,1284837453
8566,1285137386
8567,1285437349
8568,1285737352
8569,1286037385
8570,1286337458
8571,1286637561
8572,1286937704
8573,1287237877
8574,1287538090
8575,1287838333
8576,1288138616
8577,1288438929
8578,1288739282
8579,1289039665
8580,1289340088
8581,1289640541
8582,1289941034
8583,1290241557
8584,1290542120
8585,1290842713
8586,1291143346
8587,1291444009
8588,1291744712
8589,1292045445
8590,1292346218
8591,1292647021
8592,1292947864
8593,1293248737
8594,1293549650
8595,1293850593
8596,1294151576
8597,1294452589
8598,1294753642
8599,1295054725
8600,1295355848
8601,1295657001
8602,1295958194
8603,1296259417
8604,1296560680
8605,1296861973
8606,1297163306
8607,1297464669
8608,1297766072
8609,1298067505
8610,1298368978
8611,1298670481
8612,1298972024
8613,1299273597
8614,1299575210
8615,1299876853
8616,1300178536
8617,1300480249
8618,1300782002
8619,1301083785
8620,1301385608
8621,1301687461
8622,1301989354
8623,1302291277
8624,1302593240
8625,1302895233
8626,1303197266
8627,1303499329
8628,1303801432
8629,1304103565
8630,1304405738
8631,1304707941
8632,1305010184
8633,1305312457
8634,1305614770
8635,1305917113
8636,1306219496
8637,1306521909
8638,1306824362
8639,1307126845
8640,1307429368
8641,1307731921
8642,1308034514
8643,1308337137
8644,1308639800
8645,1308942493
8646,1309245226
8647,1309547989
8648,1309850792
8649,1310153625
8650,1310456498
8651,1310759401
8652,1311062344
8653,1311365317
8654,1311668330
8655,1311971373
8656,1312274456
8657,1312577569
8658,1312880722
8659,1313183905
8660,1313487128
8661,1313790381
8662,1314093674
8663,1314396997
8664,1314700360
8665,1315003753
8666,1315307186
8667,1315610649
8668,1315914152
8669,1316217685
8670,1316521258
8671,1316824861
8672,1317128504
8673,1317432177
8674,1317735890
8675,1318039633
8676,1318343416
8677,1318647229
8678,1318951082
8679,1319254965
8680,1319558888
8681,1319862841
8682,1320166834
8683,1320470857
8684,1320774920
8685,1321079013
8686,1321383146
8687,1321687309
8688,1321991512
8689,1322295745
8690,1322600018
8691,1322904321
8692,1323208664
8693,1323513037
8694,1323817450
8695,1324121893
8696,1324426376
8697,1324730889
8698,1325035442
8699,1325340025
8700,1325644648
8701,1325949301
8702,1326253994
8703,1326558717
8704,1326863480
8705,1327168273
8706,1327473106
8707,1327777969
8708,1328082872
8709,1328387805
8710,1328692778
8711,1328997781
8712,1329302824
8713,1329607897
8714,1329913010
8715,1330218153
8716,1330523336
8717,1330828549
8718,1331133802
8719,1331439085
8720,1331744408
8721,1332049761
8722,1332355154
8723,1332660577
8724,1332966040
8725,1333271533
8726,1333577066
8727,1333882629
8728,1334188232
8729,1334493865
8730,1334799538
8731,1335105241
8732,1335410984
8733,1335716757
8734,1336022570
8735,1336328413
8736,1336634296
8737,1336940209
8738,1337246162
8739,1337552145
8740,1337858168
8741,1338164221
8742,1338470314
8743,1338776437
8744,1339082600
8745,1339388793
8746,1339695026
8747,1340001289
8748,1340307592
8749,1340613925
8750,1340920298
8751,1341226701
8752,1341533144
8753,1341839617
8754,1342146130
8755,1342452673
8756,1342759256
8757,1343065869
8758,1343372522
8759,1343679205
8760,1343985928
8761,1344292681
8762,1344599474
8763,1344906297
8764,1345213160
8765,1345520053
8766,1345826986
8767,1346133949
8768,1346440952
8769,1346747985
8770,1347055058
8771,1347362161
8772,1347669304
8773,1347976477
8774,1348283690
8775,1348590933
8776,1348898216
8777,1349205529
8778,1349512882
8779,1349820265
8780,1350127688
8781,1350435141
8782,1350742634
8783,1351050157
8784,1351357720
8785,1351665313
8786,1351972946
8787,1352280609
8788,1352588312
8789,1352896045
8790,1353203818
8791,1353511621
8792,1353819464
8793,1354127337
8794,1354435250
8795,1354743193
8796,1355051176
8797,1355359189
8798,1355667242
8799,1355975325
8800,1356283448
8801,1356591601
8802,1356899794
8803,1357208017
8804,1357516280
8805,1357824573
8806,1358132906
8807,1358441269
8808,1358749672
8809,1359058105
8810,1359366578
8811,1359675081
8812,1359983624
8813,1360292197
8814,1360600810
8815,1360909453
8816,1361218136
8817,1361526849
8818,1361835602
8819,1362144385
8820,1362453208
8821,1362762061
8822,1363070954
8823,1363379877
8824,1363688840
8825,1363997833
8826,1364306866
8827,1364615929
8828,1364925032
8829,1365234165
8830,1365543338
8831,1365852541
8832,1366161784
8833,1366471057
8834,1366780370
8835,1367089713
8836,1367399096
8837,1367708509
8838,1368017962
8839,1368327445
8840,1368636968
8841,1368946521
8842,1369256114
8843,1369565737
8844,1369875400
8845,1370185093
8846,1370494826
8847,1370804589
8848,1371114392
8849,1371424225
8850,1371734098
8851,1372044001
8852,1372353944
8853,1372663917
8854,1372973930
8855,1373283973
8856,1373594056
8857,1373904169
8858,1374214322
8859,1374524505
8860,1374834728
8861,1375144981
8862,1375455274
8863,1375765597
8864,1376075960
8865,1376386353
8866,1376696786
8867,1377007249
8868,1377317752
8869,1377628285
8870,1377938858
8871,1378249461
8872,1378560104
8873,1378870777
8874,1379181490
8875,1379492233
8876,1379803016
8877,1380113829
8878,1380424682
8879,1380735565
8880,1381046488
8881,1381357441
8882,1381668434
8883,1381979457
8884,1382290520
8885,1382601613
8886,1382912746
8887,1383223909
8888,1383535112
8889,1383846345
8890,1384157618
8891,1384468921
8892,1384780264
8893,1385091637
8894,1385403050
8895,1385714493
8896,1386025976
8897,1386337489
8898,1386649042
8899,1386960625
8900,1387272248
8901,1387583901
8902,1387895594
8903,1388207317
8904,1388519080
8905,1388830873
8906,1389142706
8907,1389454569
8908,1389766472
8909,1390078405
8910,1390390378
8911,1390702381
8912,1391014424
8913,1391326497
8914,1391638610
8915,1391950753
8916,1392262936
8917,1392575149
8918,1392887402
8919,1393199685
8920,1393512008
8921,1393824361
8922,1394136754
8923,1394449177
8924,1394761640
8925,1395074133
8926,1395386666
8927,1395699229
8928,1396011832
8929,1396324465
8930,1396637138
8931,1396949841
8932,1397262584
8933,1397575357
8934,1397888170
8935,1398201013
8936,1398513896
8937,1398826809
8938,1399139762
8939,1399452745
8940,1399765768
8941,1400078821
8942,1400391914
8943,1400705037
8944,1401018200
8945,1401331393
8946,1401644626
8947,1401957889
8948,1402271192
8949,1402584525
8950,1402897898
8951,1403211301
8952,1403524744
8953,1403838217
8954,1404151730
8955,1404465273
8956,1404778856
8957,1405092469
8958,1405406122
8959,1405719805
8960,1406033528
8961,1406347281
8962,1406661074
8963,1406974897
8964,1407288760
8965,1407602653
8966,1407916586
8967,1408230549
8968,1408544552
8969,1408858585
8970,1409172658
8971,1409486761
8972,1409800904
8973,1410115077
8974,1410429290
8975,1410743533
8976,1411057816
8977,1411372129
8978,1411686482
8979,1412000865
8980,1412315288
8981,1412629741
8982,1412944234
8983,1413258757
8984,1413573320
8985,1413887913
8986,1414202546
8987,1414517209
8988,1414831912
8989,1415146645
8990,1415461418
8991,1415776221
8992,1416091064
8993,1416405937
8994,1416720850
8995,1417035793
8996,1417350776
8997,1417665789
8998,1417980842
8999,1418295925
9000,1418611048
9001,1418926201
9002,1419241394
9003,1419556617
9004,1419871880
9005,1420187173
9006,1420502506
9007,1420817869
9008,1421133272
9009,1421448705
9010,1421764178
9011,1422079681
9012,1422395224
9013,1422710797
9014,1423026410
9015,1423342053
9016,1423657736
9017,1423973449
9018,1424289202
9019,1424604985
9020,1424920808
9021,1425236661
9022,1425552554
9023,1425868477
9024,1426184440
9025,1426500433
9026,1426816466
9027,1427132529
9028,1427448632
9029,1427764765
9030,1428080938
9031,1428397141
9032,1428713384
9033,1429029657
9034,1429345970
9035,1429662313
9036,1429978696
9037,1430295109
9038,1430611562
9039,1430928045
9040,1431244568
9041,1431561121
9042,1431877714
9043,1432194337
9044,1432511000
9045,1432827693
9046,1433144426
9047,1433461189
9048,1433777992
9049,1434094825
9050,1434411698
9051,1434728601
9052,1435045544
9053,1435362517
9054,1435679530
9055,1435996573
9056,1436313656
9057,1436630769
9058,1436947922
9059,1437265105
9060,1437582328
9061,1437899581
9062,1438216874
9063,1438534197
9064,1438851560
9065,1439168953
9066,1439486386
9067,1439803849
9068,1440121352
9069,1440438885
9070,1440756458
9071,1441074061
9072,1441391704
9073,1441709377
9074,1442027090
9075,1442344833
9076,1442662616
9077,1442980429
9078,1443298282
9079,1443616165
9080,1443934088
9081,1444252041
9082,1444570034
9083,1444888057
9084,1445206120
9085,1445524213
9086,1445842346
9087,1446160509
9088,1446478712
9089,1446796945
9090,1447115218
9091,1447433521
9092,1447751864
9093,1448070237
9094,1448388650
9095,1448707093
9096,1449025576
9097,1449344089
9098,1449662642
9099,1449981225
9100,1450299848
9101,1450618501
9102,1450937194
9103,1451255917
9104,1451574680
9105,1451893473
9106,1452212306
9107,1452531169
9108,1452850072
9109,1453169005
9110,1453487978
9111,1453806981
9112,1454126024
9113,1454445097
9114,1454764210
9115,1455083353
9116,1455402536
9117,1455721749
9118,1456041002
9119,1456360285
9120,1456679608
9121,1456998961
9122,1457318354
9123,1457637777
9124,1457957240
9125,1458276733
9126,1458596266
9127,1458915829
9128,1459235432
9129,1459555065
9130,1459874738
9131,1460194441
9132,1460514184
9133,1460833957
9134,1461153770
9135,1461473613
9136,1461793496
9137,1462113409
9138,1462433362
9139,1462753345
9140,1463073368
9141,1463393421
9142,1463713514
9143,1464033637
9144,1464353800
9145,1464673993
9146,1464994226
9147,1465314489
9148,1465634792
9149,1465955125
9150,1466275498
9151,1466595901
9152,1466916344
9153,1467236817
9154,1467557330
9155,1467877873
9156,1468198456
9157,1468519069
9158,1468839722
9159,1469160405
9160,1469481128
9161,1469801881
9162,1470122674
9163,1470443497
9164,1470764360
9165,1471085253
9166,1471406186
9167,1471727149
9168,1472048152
9169,1472369185
9170,1472690258
9171,1473011361
9172,1473332504
9173,1473653677
9174,1473974890
9175,1474296133
9176,1474617416
9177,1474938729
9178,1475260082
9179,1475581465
9180,1475902888
9181,1476224341
9182,1476545834
9183,1476867357
9184,1477188920
9185,1477510513
9186,1477832146
9187,1478153809
9188,1478475512
9189,1478797245
9190,1479119018
9191,1479440821
9192,1479762664
9193,1480084537
9194,1480406450
9195,1480728393
9196,1481050376
9197,1481372389
9198,1481694442
9199,1482016525
9200,1482338648
9201,1482660801
9202,1482982994
9203,1483305217
9204,1483627480
9205,1483949773
9206,1484272106
9207,1484594469
9208,1484916872
9209,1485239305
9210,1485561778
9211,1485884281
9212,1486206824
9213,1486529397
9214,1486852010
9215,1487174653
9216,1487497336
9217,1487820049
9218,1488142802
9219,1488465585
9220,1488788408
9221,1489111261
9222,1489434154
9223,1489757077
9224,1490080040
9225,1490403033
9226,1490726066
9227,1491049129
9228,1491372232
9229,1491695365
9230,1492018538
9231,1492341741
9232,1492664984
9233,1492988257
9234,1493311570
9235,1493634913
9236,1493958296
9237,1494281709
9238,1494605162
9239,1494928645
9240,1495252168
9241,1495575721
9242,1495899314
9243,1496222937
9244,1496546600
9245,1496870293
9246,1497194026
9247,1497517789
9248,1497841592
9249,1498165425
9250,1498489298
9251,1498813201
9252,1499137144
9253,1499461117
9254,1499785130
9255,1500109173
9256,1500433256
9257,1500757369
9258,1501081522
9259,1501405705
9260,1501729928
9261,1502054181
9262,1502378474
9263,1502702797
9264,1503027160
9265,1503351553
9266,1503675986
9267,1504000449
9268,1504324952
9269,1504649485
9270,1504974058
9271,1505298661
9272,1505623304
9273,1505947977
9274,1506272690
9275,1506597433
9276,1506922216
9277,1507247029
9278,1507571882
9279,1507896765
9280,1508221688
9281,1508546641
9282,1508871634
9283,1509196657
9284,1509521720
9285,1509846813
9286,1510171946
9287,1510497109
9288,1510822312
9289,1511147545
9290,1511472818
9291,1511798121
9292,1512123464
9293,1512448837
9294,1512774250
9295,1513099693
9296,1513425176
9297,1513750689
9298,1514076242
9299,1514401825
9300,1514727448
9301,1515053101
9302,1515378794
9303,1515704517
9304,1516030280
9305,1516356073
9306,1516681906
9307,1517007769
9308,1517333672
9309,1517659605
9310,1517985578
9311,1518311581
9312,1518637624
9313,1518963697
9314,1519289810
9315,1519615953
9316,1519942136
9317,1520268349
9318,1520594602
9319,1520920885
9320,1521247208
9321,1521573561
9322,1521899954
9323,1522226377
9324,1522552840
9325,1522879333
9326,1523205866
9327,1523532429
9328,1523859032
9329,1524185665
9330,1524512338
9331,1524839041
9332,1525165784
9333,1525492557
9334,1525819370
9335,1526146213
9336,1526473096
9337,1526800009
9338,1527126962
9339,1527453945
9340,1527780968
9341,1528108021
9342,1528435114
9343,1528762237
9344,1529089400
9345,1529416593
9346,1529743826
9347,1530071089
9348,1530398392
9349,1530725725
9350,1531053098
9351,1531380501
9352,1531707944
9353,1532035417
9354,1532362930
9355,1532690473
9356,1533018056
9357,1533345669
9358,1533673322
9359,1534001005
9360,1534328728
9361,1534656481
9362,1534984274
9363,1535312097
9364,1535639960
9365,1535967853
9366,1536295786
9367,1536623749
9368,1536951752
9369,1537279785
9370,1537607858
9371,1537935961
9372,1538264104
9373,1538592277
9374,1538920490
9375,1539248733
9376,1539577016
9377,1539905329
9378,1540233682
9379,1540562065
9380,1540890488
9381,1541218941
9382,1541547434
9383,1541875957
9384,1542204520
9385,1542533113
9386,1542861746
9387,1543190409
9388,1543519112
9389,1543847845
9390,1544176618
9391,1544505421
9392,1544834264
9393,1545163137
9394,1545492050
9395,1545820993
9396,1546149976
9397,1546478989
9398,1546808042
9399,1547137125
9400,1547466248
9401,1547795401
9402,1548124594
9403,1548453817
9404,1548783080
9405,1549112373
9406,1549441706
9407,1549771069
9408,1550100472
9409,1550429905
9410,1550759378
9411,1551088881
9412,1551418424
9413,1551747997
9414,1552077610
9415,1552407253
9416,1552736936
9417,1553066649
9418,1553396402
9419,1553726185
9420,1554056008
9421,1554385861
9422,1554715754
9423,1555045677
9424,1555375640
9425,1555705633
9426,1556035666
9427,1556365729
9428,1556695832
9429,1557025965
9430,1557356138
9431,1557686341
9432,1558016584
9433,1558346857
9434,1558677170
9435,1559007513
9436,1559337896
9437,1559668309
9438,1559998762
9439,1560329245
9440,1560659768
9441,1560990321
9442,1561320914
9443,1561651537
9444,1561982200
9445,1562312893
9446,1562643626
9447,1562974389
9448,1563305192
9449,1563636025
9450,1563966898
9451,1564297801
9452,1564628744
9453,1564959717
9454,1565290730
9455,1565621773
9456,1565952856
9457,1566283969
9458,1566615122
9459,1566946305
9460,1567277528
9461,1567608781
9462,1567940074
9463,1568271397
9464,1568602760
9465,1568934153
9466,1569265586
9467,1569597049
9468,1569928552
9469,1570260085
9470,1570591658
9471,1570923261
9472,1571254904
9473,1571586577
9474,1571918290
9475,1572250033
9476,1572581816
9477,1572913629
9478,1573245482
9479,1573577365
9480,1573909288
9481,1574241241
9482,1574573234
9483,1574905257
9484,1575237320
9485,1575569413
9486,1575901546
9487,1576233709
9488,1576565912
9489,1576898145
9490,1577230418
9491,1577562721
9492,1577895064
9493,1578227437
9494,1578559850
9495,1578892293
9496,1579224776
9497,1579557289
9498,1579889842
9499,1580222425
9500,1580555048
9501,1580887701
9502,1581220394
9503,1581553117
9504,1581885880
9505,1582218673
9506,1582551506
9507,1582884369
9508,1583217272
9509,1583550205
9510,1583883178
9511,1584216181
9512,1584549224
9513,1584882297
9514,1585215410
9515,1585548553
9516,1585881736
9517,1586214949
9518,1586548202
9519,1586881485
9520,1587214808
9521,1587548161
9522,1587881554
9523,1588214977
9524,1588548440
9525,1588881933
9526,1589215466
9527,1589549029
9528,1589882632
9529,1590216265
9530,1590549938
9531,1590883641
9532,1591217384
9533,1591551157
9534,1591884970
9535,1592218813
9536,1592552696
9537,1592886609
9538,1593220562
9539,1593554545
9540,1593888568
9541,1594222621
9542,1594556714
9543,1594890837
9544,1595225000
9545,1595559193
9546,1595893426
9547,1596227689
9548,1596561992
9549,1596896325
9550,1597230698
9551,1597565101
9552,1597899544
9553,1598234017
9554,1598568530
9555,1598903073
9556,1599237656
9557,1599572269
9558,1599906922
9559,1600241605
9560,1600576328
9561,1600911081
9562,1601245874
9563,1601580697
9564,1601915560
9565,1602250453
9566,1602585386
9567,1602920349
9568,1603255352
9569,1603590385
9570,1603925458
9571,1604260561
9572,1604595704
9573,1604930877
9574,1605266090
9575,1605601333
9576,1605936616
9577,1606271929
9578,1606607282
9579,1606942665
9580,1607278088
9581,1607613541
9582,1607949034
9583,1608284557
9584,1608620120
9585,1608955713
9586,1609291346
9587,1609627009
9588,1609962712
9589,1610298445
9590,1610634218
9591,1610970021
9592,1611305864
9593,1611641737
9594,1611977650
9595,1612313593
9596,1612649576
9597,1612985589
9598,1613321642
9599,1613657725
9600,1613993848
9601,1614330001
9602,1614666194
9603,1615002417
9604,1615338680
9605,1615674973
9606,1616011306
9607,1616347669
9608,1616684072
9609,1617020505
9610,1617356978
9611,1617693481
9612,1618030024
9613,1618366597
9614,1618703210
9615,1619039853
9616,1619376536
9617,1619713249
9618,1620050002
9619,1620386785
9620,1620723608
9621,1621060461
9622,1621397354
9623,1621734277
9624,1622071240
9625,1622408233
9626,1622745266
9627,1623082329
9628,1623419432
9629,1623756565
9630,1624093738
9631,1624430941
9632,1624768184
9633,1625105457
9634,1625442770
9635,1625780113
9636,1626117496
9637,1626454909
9638,1626792362
9639,1627129845
9640,1627467368
9641,1627804921
9642,1628142514
9643,1628480137
9644,1628817800
9645,1629155493
9646,1629493226
9647,1629830989
9648,1630168792
9649,1630506625
9650,1630844498
9651,1631182401
9652,1631520344
9653,1631858317
9654,1632196330
9655,1632534373
9656,1632872456
9657,1633210569
9658,1633548722
9659,1633886905
9660,1634225128
9661,1634563381
9662,1634901674
9663,1635239997
9664,1635578360
9665,1635916753
9666,1636255186
9667,1636593649
9668,1636932152
9669,1637270685
9670,1637609258
9671,1637947861
9672,1638286504
9673,1638625177
9674,1638963890
9675,1639302633
9676,1639641416
9677,1639980229
9678,1640319082
9679,1640657965
9680,1640996888
9681,1641335841
9682,1641674834
9683,1642013857
9684,1642352920
9685,1642692013
9686,1643031146
9687,1643370309
9688,1643709512
9689,1644048745
9690,1644388018
9691,1644727321
9692,1645066664
9693,1645406037
9694,1645745450
9695,1646084893
9696,1646424376
9697,1646763889
9698,1647103442
9699,1647443025
9700,1647782648
9701,1648122301
9702,1648461994
9703,1648801717
9704,1649141480
9705,1649481273
9706,1649821106
9707,1650160969
9708,1650500872
9709,1650840805
9710,1651180778
9711,1651520781
9712,1651860824
9713,1652200897
9714,1652541010
9715,1652881153
9716,1653221336
9717,1653561549
9718,1653901802
9719,1654242085
9720,1654582408
9721,1654922761
9722,1655263154
9723,1655603577
9724,1655944040
9725,1656284533
9726,1656625066
9727,1656965629
9728,1657306232
9729,1657646865
9730,1657987538
9731,1658328241
9732,1658668984
9733,1659009757
9734,1659350570
9735,1659691413
9736,1660032296
9737,1660373209
9738,1660714162
9739,1661055145
9740,1661396168
9741,1661737221
9742,1662078314
9743,1662419437
9744,1662760600
9745,1663101793
9746,1663443026
9747,1663784289
9748,1664125592
9749,1664466925
9750,1664808298
9751,1665149701
9752,1665491144
9753,1665832617
9754,1666174130
9755,1666515673
9756,1666857256
9757,1667198869
9758,1667540522
9759,1667882205
9760,1668223928
9761,1668565681
9762,1668907474
9763,1669249297
9764,1669591160
9765,1669933053
9766,1670274986
9767,1670616949
9768,1670958952
9769,1671300985
9770,1671643058
9771,1671985161
9772,1672327304
9773,1672669477
9774,1673011690
9775,1673353933
9776,1673696216
9777,1674038529
9778,1674380882
9779,1674723265
9780,1675065688
9781,1675408141
9782,1675750634
9783,1676093157
9784,1676435720
9785,1676778313
9786,1677120946
9787,1677463609
9788,1677806312
9789,1678149045
9790,1678491818
9791,1678834621
9792,1679177464
9793,1679520337
9794,1679863250
9795,1680206193
9796,1680549176
9797,1680892189
9798,1681235242
9799,1681578325
9800,1681921448
9801,1682264601
9802,1682607794
9803,1682951017
9804,1683294280
9805,1683637573
9806,1683980906
9807,1684324269
9808,1684667672
9809,1685011105
9810,1685354578
9811,1685698081
9812,1686041624
9813,1686385197
9814,1686728810
9815,1687072453
9816,1687416136
9817,1687759849
9818,1688103602
9819,1688447385
9820,1688791208
9821,1689135061
9822,1689478954
9823,1689822877
9824,1690166840
9825,1690510833
9826,1690854866
9827,1691198929
9828,1691543032
9829,1691887165
9830,1692231338
9831,1692575541
9832,1692919784
9833,1693264057
9834,1693608370
9835,1693952713
